Entity,Code,Year,Oil (tWh),Gas (tWh),Coal (tWh),Nuclear (tWh),Hydropower (tWh),Other renewables (tWh)
USSR,OWID_USS,1976,4168.771314,3016.267067,3972.752766,100.40179,367.63593,0
USSR,OWID_USS,1977,4327.89549,3231.969381,4044.114522,134.29161,398.0949,0
USSR,OWID_USS,1978,4591.403371,3446.475731,4019.640623,138.05973,431.7056,0
USSR,OWID_USS,1979,4674.010988,3658.601434,4048.735514,156.8887,472.66646,0
USSR,OWID_USS,1980,4901.666317,3770.773859,3925.490244,194.53501,483.16835,0
USSR,OWID_USS,1981,4946.237764,3993.042693,3900.583883,229.18078,491.05349,0
USSR,OWID_USS,1982,4911.780302,4310.458385,3960.327064,263.82655,459.53619,0
USSR,OWID_USS,1983,4841.500614,4621.894256,3970.486234,293.14578,472.66646,0
USSR,OWID_USS,1984,4843.513606,5043.178317,3933.012209,378.41694,533.06105,0
Ukraine,UKR,1985,748.1311215,911.9114876,895.383718,140.28106,28.19112,0
Ukraine,UKR,1986,750.5196559,962.3902071,889.4492186,112.39232,28.03993,0
Ukraine,UKR,1987,780.1044088,983.2293202,881.2998147,132.6983,25.24873,0
Ukraine,UKR,1988,716.1663587,1041.966962,831.3840853,189.47596,31.401,0
Ukraine,UKR,1989,684.2709768,1053.328623,758.3904075,175.04313,26.65596,0
Ukraine,UKR,1990,741.9562698,1297.90332,873.659845,200.5012,28.21438,0
Ukraine,UKR,1991,675.9577921,1233.309966,726.7042053,197.74489,31.401,0
Ukraine,UKR,1992,498.6113196,1051.433133,748.1278039,194.11633,21.30616,0
Ukraine,UKR,1993,290.2783389,943.4465836,657.065611,198.03564,29.50531,0
Ukraine,UKR,1994,231.7921405,825.9938644,542.0397589,181.20703,32.43607,0
Ukraine,UKR,1995,221.1532119,773.890439,493.62372,185.6148,26.71411,0
Ukraine,UKR,1996,166.4990827,837.360002,389.0235,209.44467,23.26,0
Ukraine,UKR,1997,161.6787156,754.0028978,444.51023,209.07251,26.41173,0
Ukraine,UKR,1998,167.2548751,698.1157483,430.91476,198.03564,41.83311,0.013290803
Ukraine,UKR,1999,148.8449949,741.6887801,449.46461,189.67367,38.16966,0.007974482
Ukraine,UKR,2000,140.2968818,742.6360199,455.6017843,203.55989,30.13333,0.015948963
Ukraine,UKR,2001,156.4636534,719.9022642,463.2072925,200.47794,32.11043,0.039872408
Ukraine,UKR,2002,154.1965914,708.5353863,454.7302088,205.2695,25.76045,0.055821372
Ukraine,UKR,2003,158.6980317,722.7439837,470.4714138,214.43394,24.34159,0.063795853
Ukraine,UKR,2004,166.8856778,717.0605447,456.8431472,228.9473684,31.31578947,0.063795853
Ukraine,UKR,2005,158.9564447,722.7439837,436.3641128,233.6842105,32.63157895,0.095959596
Ukraine,UKR,2006,165.5916276,700.9574678,463.1352098,237.435,33.79657895,0.088516746
Ukraine,UKR,2007,167.936037,661.1733953,462.3964722,243.5344737,26.60131579,0.853242956
Ukraine,UKR,2008,164.809893,628.0200015,486.11074,236.4244737,29.85684211,0.808506114
Ukraine,UKR,2009,157.08641,489.5145949,417.1681,218.2213158,30.97026316,0.474774056
Ukraine,UKR,2010,146.610106,546.083757,444.85913,234.6089474,34.08552632,0.62764487
Ukraine,UKR,2011,152.137845,561.760576,482.5287,237.4939474,27.59210526,0.665789474
Ukraine,UKR,2012,145.75879,518.8411397,494.79835,237.2026316,27.57631579,1.986842105
Ukraine,UKR,2013,138.445846,452.8554665,484.09875,218.9710526,36.31842105,3.447368421
Ukraine,UKR,2014,119.2709476,385.1666561,413.74888,232.6018421,22.30263158,4.444736842
Ukraine,UKR,2015,106.7343149,301.3577185,318.01072,230.5978947,14.20263158,4.489473684
Ukraine,UKR,2016,106.0913231,303.236095,366.5383745,213.0263158,18.8254649,3.945782264
United Arab Emirates,ARE,1965,0.819587098,0,0,0,0,0
United Arab Emirates,ARE,1966,0.878248985,0,0,0,0,0
United Arab Emirates,ARE,1967,0.948240993,4.75667,0,0,0,0
United Arab Emirates,ARE,1968,1.061179088,6.2802,0,0,0,0
United Arab Emirates,ARE,1969,1.175914051,6.17553,0,0,0,0
United Arab Emirates,ARE,1970,1.356684387,8.79228,0,0,0,0
United Arab Emirates,ARE,1971,1.58168,13.92111,0,0,0,0
United Arab Emirates,ARE,1972,2.08177,14.44446,0,0,0,0
United Arab Emirates,ARE,1973,3.2564,18.10791,0,0,0,0
United Arab Emirates,ARE,1974,4.51244,18.8406,0,0,0,0
United Arab Emirates,ARE,1975,7.31527,17.37522,0,0,0,0
United Arab Emirates,ARE,1976,10.82753,20.30598,0,0,0,0
United Arab Emirates,ARE,1977,16.20059,35.37846,0,0,0,0
United Arab Emirates,ARE,1978,17.6776,41.97267,0,0,0,0
United Arab Emirates,ARE,1979,24.16714,45.63612,0,0,0,0
United Arab Emirates,ARE,1980,59.10366,51.49764,0,0,0,0
United Arab Emirates,ARE,1981,64.58139,65.00007,0,0,0,0
United Arab Emirates,ARE,1982,71.73384,68.24484,0,0,0,0
United Arab Emirates,ARE,1983,71.9897,62.27865,0,0,0,0
United Arab Emirates,ARE,1984,82.63115,85.62006,0,0,0,0
United Arab Emirates,ARE,1985,103.20462,105.92604,0,0,0,0
United Arab Emirates,ARE,1986,124.80153,128.63943,0,0,0,0
United Arab Emirates,ARE,1987,136.21056,146.74734,0,0,0,0
United Arab Emirates,ARE,1988,163.06423,148.42206,0,0,0,0
United Arab Emirates,ARE,1989,171.03078,180.76509,0,0,0,0
United Arab Emirates,ARE,1990,179.00896,176.99697,0,0,0,0
United Arab Emirates,ARE,1991,221.60965,213.10812,0,0,0,0
United Arab Emirates,ARE,1992,223.22622,196.25625,0,0,0,0
United Arab Emirates,ARE,1993,230.98343,205.57188,0,0,0,0
United Arab Emirates,ARE,1994,242.56691,237.70557,0,0,0,0
United Arab Emirates,ARE,1995,242.43898,259.47693,0,0,0,0
United Arab Emirates,ARE,1996,234.51895,284.17905,0,0,0,0
United Arab Emirates,ARE,1997,238.57782,303.543,0,0,0,0
United Arab Emirates,ARE,1998,237.33341,318.09213,0,0,0,0
United Arab Emirates,ARE,1999,231.42537,328.87314,0,0,0,0
United Arab Emirates,ARE,2000,228.71558,328.97781,0,0,0,0
United Arab Emirates,ARE,2001,225.55222,396.28062,0.21500381,0,0,0
United Arab Emirates,ARE,2002,232.90238,381.41748,1.09649966,0,0,0
United Arab Emirates,ARE,2003,257.81384,396.48996,1.2899996,0,0,0
United Arab Emirates,ARE,2004,278.99207,420.87807,1.46199567,0,0,0
United Arab Emirates,ARE,2005,290.41273,440.13735,1.69132764,0,0,0
United Arab Emirates,ARE,2006,312.54462,453.84912,3.27517082,0,0,0
United Arab Emirates,ARE,2007,333.92056,514.6353851,1.57666747,0,0,0
United Arab Emirates,ARE,2008,350.81895,622.3529569,3.99183468,0,0,0
United Arab Emirates,ARE,2009,336.47916,618.2301102,6.40700189,0,0,0.023026316
United Arab Emirates,ARE,2010,357.52946,636.3038978,8.3276615,0,0,0.048355263
United Arab Emirates,ARE,2011,386.51142,661.6877116,15.57925725,0,0,0.050657895
United Arab Emirates,ARE,2012,407.11871,686.32119,20.13941514,0,0,0.055414564
United Arab Emirates,ARE,2013,413.3806393,700.4178234,16.85616147,0,0,0.263157895
United Arab Emirates,ARE,2014,449.2408255,690.0829565,17.00808416,0,0,0.792105263
United Arab Emirates,ARE,2015,475.2179899,772.1611309,14.70085506,0,0,0.812885725
United Arab Emirates,ARE,2016,505.5250093,802.0913514,14.74113138,0,0,0.835950203
United Kingdom,GBR,1965,872.02903,8.59457,1365.32711,39.83275,12.13684211,0
United Kingdom,GBR,1966,933.60988,8.38523,1299.4199,53.20725,11.93684211,0
United Kingdom,GBR,1967,1001.93613,14.10719,1213.83473,61.25521,12.85526316,0
United Kingdom,GBR,1968,1059.28366,31.85457,1214.7535,68.93101,9.794736842,0
United Kingdom,GBR,1969,1138.78634,62.06931,1184.0503,76.65333,8.568421053,0
United Kingdom,GBR,1970,1208.27559,118.2771,1116.75912,68.46581,11.93684211,0
United Kingdom,GBR,1971,1215.49782,190.70874,989.713,72.50142,8.876315789,0
United Kingdom,GBR,1972,1288.55748,270.6301,866.92346,77.32787,8.876315789,0
United Kingdom,GBR,1973,1321.36571,292.80851,938.98294,73.68768,10.1,0
United Kingdom,GBR,1974,1227.3139,350.22582,826.6604,88.48104,10.71315789,0
United Kingdom,GBR,1975,1072.23948,366.97302,831.60315,79.85158,10.1,0
United Kingdom,GBR,1976,1064.80791,389.24447,846.26858,95.15666,11.93684211,0
United Kingdom,GBR,1977,1072.8675,413.71399,849.04815,105.33291,10.40526316,0
United Kingdom,GBR,1978,1096.74389,429.13537,827.13723,97.97112,10.71315789,0
United Kingdom,GBR,1979,1101.55871,470.16601,889.1135,100.82047,11.32368421,0
United Kingdom,GBR,1980,941.07634,468.77041,826.48595,97.44777,10.40526316,0
United Kingdom,GBR,1981,869.15642,475.12039,821.99677,99.93659,11.62894737,0
United Kingdom,GBR,1982,879.53038,472.74787,766.63797,115.74176,11.93684211,0
United Kingdom,GBR,1983,843.04707,492.78636,773.76716,131.40737,11.93684211,0
United Kingdom,GBR,1984,1043.02492,504.17213,549.81988,142.08371,11.93684211,0.002658161
United Kingdom,GBR,1985,901.15055,542.22549,731.28277,160.80801,10.40526316,0.002658161
United Kingdom,GBR,1986,900.82491,551.25037,789.77004,155.4931,12.54736842,0.002658161
United Kingdom,GBR,1987,874.6923,566.16003,809.08747,145.38663,11.01842105,0
United Kingdom,GBR,1988,930.85357,539.2831,785.39716,167.01843,12.85526316,0.002658161
United Kingdom,GBR,1989,951.58986,527.02508,755.99652,188.80142,12.54736842,0.023684211
United Kingdom,GBR,1990,965.22022,548.73829,755.31035,173.0544,13.46578947,1.591578947
United Kingdom,GBR,1991,961.16135,592.76947,756.58965,185.67295,11.93684211,1.833947368
United Kingdom,GBR,1992,973.69849,589.92012,711.38384,202.15266,14.07894737,2.545263158
United Kingdom,GBR,1993,978.73428,672.27215,619.48358,235.18186,11.32368421,3.723684211
United Kingdom,GBR,1994,967.66252,692.25249,578.40642,232.3674,13.46578947,4.901315789
United Kingdom,GBR,1995,956.40468,738.08632,551.91328,234.15842,12.24210526,5.351578947
United Kingdom,GBR,1996,979.79261,859.84079,515.97658,249.17275,8.928947368,6.033157895
United Kingdom,GBR,1997,950.07796,884.18238,460.17584,258.32556,10.97105263,7.307368421
United Kingdom,GBR,1998,944.63512,919.1437161,448.691215,261.8051294,13.46740621,9.292631579
United Kingdom,GBR,1999,928.8863555,978.6201199,398.917141,250.3498512,14.04104546,11.26342105
United Kingdom,GBR,2000,916.9684408,1013.160236,427.147803,223.8493835,13.3835404,12.70736842
United Kingdom,GBR,2001,915.0978399,1008.056317,452.545397,237.0860012,10.67012673,14.45526316
United Kingdom,GBR,2002,909.5015741,994.8977494,415.308463,231.1799454,12.5986434,16.68973684
United Kingdom,GBR,2003,915.6507847,997.4478203,443.148357,233.3849103,8.49394856,19.64394737
United Kingdom,GBR,2004,942.0972645,1019.33352,425.8915107,210.5239622,12.7485799,24.49184211
United Kingdom,GBR,2005,974.2867898,993.3631922,435.3024825,214.7844812,12.95500032,31.63763158
United Kingdom,GBR,2006,967.9332159,942.0933205,476.0428661,198.5543603,12.08791273,35.58921053
United Kingdom,GBR,2007,938.5288248,952.531268,446.4471715,165.8640597,13.36132737,38.45347017
United Kingdom,GBR,2008,924.9908921,981.5973229,414.2036687,138.1205482,13.52943754,44.11454128
United Kingdom,GBR,2009,881.8071248,910.2635998,346.4878044,181.836034,13.75761192,52.67347208
United Kingdom,GBR,2010,871.31873,986.1627843,359.6903732,163.5254559,9.381131219,58.46576227
United Kingdom,GBR,2011,856.1768166,817.2799157,365.7516416,181.5274977,14.94691153,75.91982707
United Kingdom,GBR,2012,830.3448856,773.3497562,453.082067,185.2764976,13.90774912,94.3117814
United Kingdom,GBR,2013,817.5743476,764.5236554,428.4716325,185.8075713,12.37907885,127.8261182
United Kingdom,GBR,2014,812.0730583,697.8876064,345.6560118,167.7577742,15.50677533,154.4516811
United Kingdom,GBR,2015,834.4873345,713.2398579,267.6693119,185.1181632,16.54771341,203.3192487
United Kingdom,GBR,2016,850.6264672,802.7634874,127.616123,188.7528436,14.12548004,203.6529518
United States,USA,1965,6412.041868,4621.340113,3393.94118,10.12936011,523.6160154,0.907894737
United States,USA,1966,6732.075409,4980.840137,3558.785451,15.29060665,526.1497554,1.007894737
United States,USA,1967,6990.073671,5259.098223,3491.575462,21.20557895,597.9495082,1.247368421
United States,USA,1968,7475.553947,5629.794442,3613.764704,34.70476177,600.4071186,1.655263158
United States,USA,1969,7890.777034,6060.1189,3628.671178,38.58127147,673.759269,2.102631579
United States,USA,1970,8207.195798,6387.398105,3594.378346,60.40013296,667.0851728,2.16101108
United States,USA,1971,8485.724275,6585.029115,3399.158724,105.5527562,716.4578921,2.127325485
United States,USA,1972,9174.55262,6652.182834,3539.39499,149.8369391,733.463126,4.731290859
United States,USA,1973,9689.389202,6597.732867,3801.568456,231.2450499,732.1386869,6.080501385
United States,USA,1974,9300.955074,6369.163516,3711.123207,315.7222715,808.6438198,7.236110803
United States,USA,1975,9111.772824,5846.147418,3711.096244,477.8533934,805.8284769,9.281182825
United States,USA,1976,9783.943974,5962.655771,3981.097053,529.372662,762.6906911,10.50368975
United States,USA,1977,10330.49857,5841.056774,4080.165625,694.9675429,594.3612095,11.01552493
United States,USA,1978,10112.57665,5861.538632,4034.291797,765.6594737,753.4960766,8.989030471
United States,USA,1979,9900.395954,6056.553104,4407.667564,706.7995097,752.4613929,11.87790305
United States,USA,1980,9166.156006,5930.427625,4519.979139,695.6110111,742.1108187,15.03419252
United States,USA,1981,8539.871271,5787.365275,4662.035669,755.3282632,701.3414779,16.60021607
United States,USA,1982,8072.016869,5379.677626,4490.31214,783.3053961,830.3402791,14.1310097
United States,USA,1983,8012.117504,5046.928836,4658.201127,813.5100249,891.2569245,17.66689945
United States,USA,1984,8292.500741,5390.635846,5002.905458,907.5721579,862.0716773,23.33919318
United States,USA,1985,8256.697669,5188.378416,5122.421599,1062.855199,755.7430569,28.82006287
United States,USA,1986,8605.090816,4862.448803,5058.525365,1146.919842,781.5130755,30.91292188
United States,USA,1987,8778.678222,5169.715357,5277.756007,1261.136792,672.132092,33.01659365
United States,USA,1988,9148.40934,5406.690279,5523.308827,1459.759133,601.0122355,32.17384037
United States,USA,1989,9139.918289,5744.689145,5588.795557,1466.356557,722.9583626,134.84415
United States,USA,1990,8971.382506,5745.121131,5618.944657,1597.954787,769.1603004,159.5970471
United States,USA,1991,8773.180637,5871.08044,5565.909051,1696.856197,756.1210898,168.4494069
United States,USA,1992,8968.213753,6070.566297,5604.24304,1714.06167,661.6465205,179.3182802
United States,USA,1993,9040.87169,6221.577028,5813.108051,1690.55738,734.8709091,185.3580907
United States,USA,1994,9280.316336,6367.867848,5834.887628,1774.071557,682.4771611,185.1017327
United States,USA,1995,9251.910295,6644.254969,5887.42472,1865.379842,818.9995136,176.2520163
United States,USA,1996,9578.957281,6765.442201,6155.053412,1869.054144,914.6038942,180.6158884
United States,USA,1997,9710.958257,6805.90623,6285.029552,1741.396596,936.7713716,183.3527023
United States,USA,1998,9892.085911,6690.878766,6346.672069,1866.210814,847.6033519,182.1001151
United States,USA,1999,10168.97833,6714.031674,6336.94211,2017.324443,833.1715311,188.2352471
United States,USA,2000,10267.46636,6982.118435,6617.406435,2088.346094,717.7930276,191.4502456
United States,USA,2001,10267.04255,6673.977944,6422.437975,2129.712765,553.2631579,195.2899255
United States,USA,2002,10275.62881,6890.124599,6419.425497,2160.842346,679.3883652,218.0258503
United States,USA,2003,10460.00547,6691.000684,6541.618256,2115.603033,710.4499149,219.0612238
United States,USA,2004,10875.96217,6718.086019,6584.191811,2184.289161,690.9332749,228.763453
United States,USA,2005,10913.53652,6613.255376,6681.007253,2166.167216,701.1256433,240.3616162
United States,USA,2006,10823.58993,6517.530745,6578.613204,2180.661042,751.4316162,265.1695179
United States,USA,2007,10801.59549,6934.870103,6667.210346,2233.863582,639.5896385,288.8496502
United States,USA,2008,10180.42767,6987.679752,6561.11012,2233.264363,660.6680569,345.0180513
United States,USA,2009,9689.677944,6862.534595,5770.922522,2212.893601,714.5607363,394.3902053
United States,USA,2010,9886.269686,7202.149454,6105.833298,2235.369255,677.0386417,457.0610843
United States,USA,2011,9710.035325,7313.45345,5761.127794,2188.931765,831.8298458,531.3278082
United States,USA,2012,9501.773566,7645.808646,5093.057636,2131.111493,721.1316507,600.8348955
United States,USA,2013,9677.272643,7855.809307,5286.601478,2185.641199,701.4469697,700.632429
United States,USA,2014,9746.794942,8025.116172,5274.585271,2208.216017,673.0278416,780.9909867
United States,USA,2015,9960.565352,8263.434239,4556.923971,2208.248967,648.5608639,831.0724365
United States,USA,2016,10038.11461,8330.805417,4168.550878,2230.823327,688.8442451,974.126157
Uzbekistan,UZB,1985,135.0070054,334.0914958,31.97500005,0,14.29327,0
Uzbekistan,UZB,1986,138.4368407,322.0641569,40.15972228,0,12.15335,0
Uzbekistan,UZB,1987,131.2910047,337.2167988,43.67361118,0,17.81716,0
Uzbekistan,UZB,1988,161.9265486,332.4780723,30.60694449,0,18.85223,0
Uzbekistan,UZB,1989,154.7520879,351.4216953,38.12638895,0,14.47935,0
Uzbekistan,UZB,1990,117.463,374.066038,38.00361117,0,17.50315,0
Uzbekistan,UZB,1991,124.13862,376.9995354,36.26743061,0,15.88658,0
Uzbekistan,UZB,1992,100.89025,378.8950259,23.54847226,0,16.52623,0
Uzbekistan,UZB,1993,107.24023,412.9912908,16.04623614,0,19.37558,0
Uzbekistan,UZB,1994,92.05145,419.6255079,16.3709028,0,18.81734,0
Uzbekistan,UZB,1995,77.5721,430.050706,9.901356798,0,16.282,0
Uzbekistan,UZB,1996,76.81615,439.5168761,9.194240055,0,17.16588,0
Uzbekistan,UZB,1997,81.50304,461.303735,9.563041006,0,15.21204,0
Uzbekistan,UZB,1998,80.17722,477.4041222,9.60281216,0,15.15389,0
Uzbekistan,UZB,1999,82.56137,500.1387263,9.588152793,0,14.95618,0
Uzbekistan,UZB,2000,82.50322,478.3518675,8.347824034,0,15.4679,0
Uzbekistan,UZB,2001,79.10726,519.0823494,8.848325967,0,14.08393,0
Uzbekistan,UZB,2002,77.17668,532.3507834,9.026781068,0,19.16624,0
Uzbekistan,UZB,2003,84.48032,479.2996127,6.216755565,0,20.06175,0
Uzbekistan,UZB,2004,86.73654,454.669518,9.013902956,0,18.27073,0
Uzbekistan,UZB,2005,59.72005,447.0971957,10.66391759,0,22.71052632,0
Uzbekistan,UZB,2006,59.73168,438.5720373,9.456058068,0,24.10526316,0
Uzbekistan,UZB,2007,54.17254,480.2505894,11.3842132,0,16.84210526,0
Uzbekistan,UZB,2008,53.02117,509.9181406,11.39803605,0,29.89473684,0
Uzbekistan,UZB,2009,49.71825,417.3870187,11.82413429,0,24.55263158,0
Uzbekistan,UZB,2010,42.12386,427.4609142,10.93766477,0,28.54210526,0
Uzbekistan,UZB,2011,39.68156,498.6744054,12.65772229,0,26.94736842,0
Uzbekistan,UZB,2012,35.28542,493.9016902,13.48549931,0,29.5,0
Uzbekistan,UZB,2013,33.28506,490.23456,12.95670476,0,30.42105263,0.001940789
Uzbekistan,UZB,2014,31.36611,510.4361108,14.1739448,0,31.13157895,0.003881579
Uzbekistan,UZB,2015,31.7255103,525.8160265,12.93015003,0,31.13157895,0.003881579
Uzbekistan,UZB,2016,32.04358642,537.6153381,11.65094863,0,31.21687094,0.00583832
Venezuela,VEN,1965,111.1344202,70.89648,0.2326,0,3.67508,0
Venezuela,VEN,1966,108.9953099,74.33896,0.24423,0,3.76812,0
Venezuela,VEN,1967,110.9761689,81.45652,0.25586,0,4.37288,0
Venezuela,VEN,1968,121.0444696,84.0849,0.26749,0,7.35016,0
Venezuela,VEN,1969,119.4698576,86.5272,0.27912,0,8.62946,0
Venezuela,VEN,1970,124.9124205,80.70057,0.27912,0,10.80427,0
Venezuela,VEN,1971,125.7443155,78.21175,1.65941492,0,14.20023,0
Venezuela,VEN,1972,137.3111826,77.73492,1.74823323,0,15.85169,0
Venezuela,VEN,1973,150.1138857,95.76142,3.16816319,0,16.37504,0
Venezuela,VEN,1974,149.9485737,101.20426,2.37272934,0,20.29435,0
Venezuela,VEN,1975,160.4965008,98.43632,2.92965515,0,23.50423,0
Venezuela,VEN,1976,158.0118506,122.02196,1.92160164,0,27.85385,0
Venezuela,VEN,1977,177.7394174,133.19839,2.97778009,0,32.01739,0
Venezuela,VEN,1978,184.8675002,134.40791,0.9173744,0,32.19184,0
Venezuela,VEN,1979,197.9522804,150.53872,1.91236742,0,37.49512,0
Venezuela,VEN,1980,241.3334068,154.96975,1.82147897,0,38.379,0
Venezuela,VEN,1981,256.0582727,155.80711,1.79952153,0,39.72808,0
Venezuela,VEN,1982,252.3950483,166.25085,1.02708019,0,41.62377,0
Venezuela,VEN,1983,246.6250822,163.70388,1.43721214,0,47.53181,0
Venezuela,VEN,1984,231.4060279,181.0791,1.57235274,0,53.28866,0
Venezuela,VEN,1985,237.5703878,181.34659,2.08189793,0,59.52234,0
Venezuela,VEN,1986,248.0875399,199.65221,2.31504454,0,66.16307,0
Venezuela,VEN,1987,234.909083,194.54664,3.0411287,0,81.16577,0
Venezuela,VEN,1988,242.9808556,199.16375,2.21061877,0,90.00457,0
Venezuela,VEN,1989,237.6797088,204.50192,6.06989471,0,91.23735,0
Venezuela,VEN,1990,239.9690196,229.91347,5.38220118,0,97.31984,0
Venezuela,VEN,1991,226.5061718,229.25056,0,0,117.21877,0
Venezuela,VEN,1992,272.6778458,226.26165,0.0424495,0,124.40611,0
Venezuela,VEN,1993,244.2448153,244.18348,0.3311061,0,124.96435,0
Venezuela,VEN,1994,275.0855105,258.27904,0.64524403,0,134.96615,0
Venezuela,VEN,1995,263.0035993,287.85413,0.0594293,0,135.43135,0
Venezuela,VEN,1996,211.1184396,311.19554,0.1867778,0,141.73481,0
Venezuela,VEN,1997,228.7096177,322.69761,0.3990253,0,150.73643,0
Venezuela,VEN,1998,257.1437371,338.45626,0.4160051,0,152.45767,0
Venezuela,VEN,1999,276.8734544,286.90047,0.424495,0,159.50545,0
Venezuela,VEN,2000,277.9246476,292.28516,1.53669516,0,165.51816,0
Venezuela,VEN,2001,314.17281,309.75342,0.56883493,0,159.08677,0
Venezuela,VEN,2002,327.6149917,297.42562,0.2122475,0,156.70262,0
Venezuela,VEN,2003,279.9065815,264.019608,0.50091573,0,159.31937,0
Venezuela,VEN,2004,302.778585,297.315135,0,0,184.44017,0
Venezuela,VEN,2005,328.7956651,286.994673,0.4329849,0,202.8644474,0
Venezuela,VEN,2006,366.2702982,329.522094,2.87811099,0,214.2456316,0
Venezuela,VEN,2007,345.083128,379.3101725,1.61309263,0,218.5116316,0
Venezuela,VEN,2008,392.9247735,358.9853083,1.63857396,0,228.1918421,0
Venezuela,VEN,2009,397.7016988,337.8114276,2.75925239,0,225.8927895,0
Venezuela,VEN,2010,396.7175571,337.2588481,2.31776596,0,201.7362632,0.006473684
Venezuela,VEN,2011,401.9951705,311.0772335,2.38568516,0,218.8281842,0.007842105
